,Unnamed: 0,clouds,dew_point,dt,feels_like,humidity,pressure,rain,temp,wind_deg,wind_speed(m/s),mean_WindSpeed(m/s),mean_wind_deg,time,id, main, description, icon
3919,3919,100,293.72,1594062000,299.67,70,1008,,299.43,272,5.19,5.0,270,01/19/1970  10:47:42,804, Clouds, overcast clouds, 04n
3920,3920,100,293.74,1594065600,299.41,72,1007,,299.11,273,5.21,5.0,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
3921,3921,100,293.62,1594069200,299.33,72,1007,,299.0,274,5.09,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
3922,3922,100,293.66,1594072800,299.42,73,1007,,298.78,271,4.65,4.5,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
3923,3923,100,293.72,1594076400,299.4,74,1007,,298.58,274,4.42,4.5,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
3924,3924,100,293.69,1594080000,299.54,75,1007,,298.36,269,3.9,4.0,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
3925,3925,100,293.8,1594083600,299.56,75,1008,,298.33,268,3.82,4.0,270,01/19/1970  10:48:03,804, Clouds, overcast clouds, 04d
3926,3926,100,293.6,1594087200,300.54,69,1008,,299.7,270,4.34,4.5,270,01/19/1970  10:48:07,804, Clouds, overcast clouds, 04d
3927,3927,100,293.23,1594090800,301.77,60,1009,,301.5,270,4.77,5.0,270,01/19/1970  10:48:10,804, Clouds, overcast clouds, 04d
3928,3928,99,293.0,1594094400,302.53,53,1009,,303.36,270,6.16,6.0,270,01/19/1970  10:48:14,804, Clouds, overcast clouds, 04d
3929,3929,99,292.97,1594098000,303.35,49,1009,,304.67,269,6.83,7.0,270,01/19/1970  10:48:18,804, Clouds, overcast clouds, 04d
3930,3930,100,292.99,1594101600,304.26,47,1009,,305.58,268,6.92,7.0,270,01/19/1970  10:48:21,804, Clouds, overcast clouds, 04d
3931,3931,100,293.02,1594105200,304.82,45,1008,,306.33,265,7.18,7.0,270,01/19/1970  10:48:25,804, Clouds, overcast clouds, 04d
3932,3932,98,292.95,1594108800,305.14,44,1008,,306.81,264,7.46,7.5,270,01/19/1970  10:48:28,804, Clouds, overcast clouds, 04d
3933,3933,99,292.97,1594112400,304.77,45,1007,,306.49,261,7.58,7.5,270,01/19/1970  10:48:32,804, Clouds, overcast clouds, 04d
3934,3934,99,292.93,1594116000,304.08,45,1006,,306.09,264,7.75,8.0,270,01/19/1970  10:48:36,804, Clouds, overcast clouds, 04d
3935,3935,99,292.9,1594119600,303.32,48,1006,,305.17,266,7.66,7.5,270,01/19/1970  10:48:39,804, Clouds, overcast clouds, 04d
3936,3936,100,294.4,1593954000,299.9,67,1006,,301.1,262,7.86,8.0,270,01/19/1970  10:45:54,804, Clouds, overcast clouds, 04d
3937,3937,100,294.55,1593957600,300.39,69,1006,,300.75,264,6.77,7.0,270,01/19/1970  10:45:57,804, Clouds, overcast clouds, 04n
3938,3938,100,294.59,1593961200,300.53,71,1007,,300.3,264,5.96,6.0,270,01/19/1970  10:46:01,804, Clouds, overcast clouds, 04n
3939,3939,100,294.78,1593964800,300.14,74,1008,,299.8,262,5.95,6.0,270,01/19/1970  10:46:04,804, Clouds, overcast clouds, 04n
3940,3940,99,294.64,1593968400,299.96,75,1008,,299.42,266,5.56,5.5,270,01/19/1970  10:46:08,804, Clouds, overcast clouds, 04n
3941,3941,100,294.83,1593972000,300.46,76,1008,,299.26,271,4.66,4.5,270,01/19/1970  10:46:12,804, Clouds, overcast clouds, 04n
3942,3942,100,294.96,1593975600,300.04,78,1007,,298.96,266,4.93,5.0,270,01/19/1970  10:46:15,804, Clouds, overcast clouds, 04n
3943,3943,100,294.97,1593979200,300.04,80,1006,,298.66,263,4.59,4.5,270,01/19/1970  10:46:19,804, Clouds, overcast clouds, 04n
3944,3944,100,295.13,1593982800,300.1,82,1006,,298.37,258,4.18,4.0,270,01/19/1970  10:46:22,804, Clouds, overcast clouds, 04n
3945,3945,100,295.19,1593986400,300.09,83,1005,,298.11,256,3.79,4.0,270,01/19/1970  10:46:26,804, Clouds, overcast clouds, 04n
3946,3946,100,295.35,1593990000,300.19,85,1005,,297.98,257,3.65,3.5,270,01/19/1970  10:46:30,804, Clouds, overcast clouds, 04n
3947,3947,100,295.37,1593993600,300.23,86,1006,,297.72,254,3.18,3.0,240,01/19/1970  10:46:33,804, Clouds, overcast clouds, 04n
3948,3948,100,295.23,1593997200,300.03,85,1006,,297.77,259,3.43,3.5,270,01/19/1970  10:46:37,804, Clouds, overcast clouds, 04d
3949,3949,100,294.84,1594000800,301.04,75,1007,,299.45,261,4.08,4.0,270,01/19/1970  10:46:40,804, Clouds, overcast clouds, 04d
3950,3950,100,294.32,1594004400,301.98,66,1008,,301.17,264,4.86,5.0,270,01/19/1970  10:46:44,804, Clouds, overcast clouds, 04d
3951,3951,100,293.54,1594008000,302.43,57,1008,,302.97,268,6.3,6.5,270,01/19/1970  10:46:48,804, Clouds, overcast clouds, 04d
3952,3952,100,293.05,1594011600,303.44,51,1008,,304.28,266,6.33,6.5,270,01/19/1970  10:46:51,804, Clouds, overcast clouds, 04d
3953,3953,100,292.98,1594015200,303.95,48,1008,,305.15,265,6.72,6.5,270,01/19/1970  10:46:55,804, Clouds, overcast clouds, 04d
3954,3954,100,293.0,1594018800,304.24,46,1007,,305.89,262,7.36,7.5,270,01/19/1970  10:46:58,804, Clouds, overcast clouds, 04d
3955,3955,100,292.91,1594022400,304.13,45,1007,,306.1,264,7.7,7.5,270,01/19/1970  10:47:02,804, Clouds, overcast clouds, 04d
3956,3956,100,292.89,1594026000,303.59,46,1006,,305.86,264,8.22,8.0,270,01/19/1970  10:47:06,804, Clouds, overcast clouds, 04d
3957,3957,100,292.92,1594029600,302.59,48,1005,,305.01,264,8.38,8.5,270,01/19/1970  10:47:09,804, Clouds, overcast clouds, 04d
3958,3958,100,292.92,1594033200,301.65,51,1005,,303.98,266,8.27,8.5,270,01/19/1970  10:47:13,804, Clouds, overcast clouds, 04d
3959,3959,100,293.25,1594036800,300.97,56,1005,,302.76,263,7.76,8.0,270,01/19/1970  10:47:16,804, Clouds, overcast clouds, 04d
3960,3960,100,293.7,1594040400,300.2,62,1006,,301.43,260,7.23,7.0,270,01/19/1970  10:47:20,804, Clouds, overcast clouds, 04d
3961,3961,100,294.03,1594044000,300.05,67,1007,,300.6,262,6.59,6.5,270,01/19/1970  10:47:24,804, Clouds, overcast clouds, 04n
3962,3962,100,294.25,1594047600,300.45,69,1008,,300.29,263,5.72,5.5,270,01/19/1970  10:47:27,804, Clouds, overcast clouds, 04n
3963,3963,100,294.35,1594051200,300.41,71,1009,,299.96,265,5.41,5.5,270,01/19/1970  10:47:31,804, Clouds, overcast clouds, 04n
3964,3964,100,294.27,1594054800,300.15,71,1009,,299.77,271,5.38,5.5,270,01/19/1970  10:47:34,804, Clouds, overcast clouds, 04n
3965,3965,100,293.94,1594058400,300.07,71,1008,,299.6,273,5.13,5.0,270,01/19/1970  10:47:38,804, Clouds, overcast clouds, 04n
3966,3966,100,293.88,1594062000,299.66,71,1008,,299.4,273,5.3,5.5,270,01/19/1970  10:47:42,804, Clouds, overcast clouds, 04n
3967,3967,100,293.95,1594065600,299.75,72,1008,,299.27,272,5.06,5.0,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
3968,3968,100,293.84,1594069200,299.44,72,1007,,299.1,275,5.14,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
3969,3969,100,293.68,1594072800,299.26,72,1007,,298.97,276,5.12,5.0,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
3970,3970,100,293.66,1594076400,299.29,73,1007,,298.74,277,4.75,5.0,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
3971,3971,100,293.61,1594080000,299.33,74,1007,,298.5,274,4.35,4.5,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
3972,3972,98,293.61,1594083600,299.53,74,1008,,298.47,272,4.0,4.0,270,01/19/1970  10:48:03,804, Clouds, overcast clouds, 04d
3973,3973,99,293.49,1594087200,300.57,67,1009,,299.96,276,4.51,4.5,270,01/19/1970  10:48:07,804, Clouds, overcast clouds, 04d
3974,3974,99,292.75,1594090800,301.44,57,1009,,301.89,276,5.49,5.5,270,01/19/1970  10:48:10,804, Clouds, overcast clouds, 04d
3975,3975,82,292.26,1594094400,302.75,49,1010,,303.93,275,6.19,6.0,270,01/19/1970  10:48:14,803, Clouds, broken clouds, 04d
3976,3976,81,292.25,1594098000,303.82,45,1010,,305.37,271,6.68,6.5,270,01/19/1970  10:48:18,803, Clouds, broken clouds, 04d
3977,3977,83,292.36,1594101600,304.66,44,1009,,306.17,268,6.85,7.0,270,01/19/1970  10:48:21,803, Clouds, broken clouds, 04d
3978,3978,100,292.43,1594105200,305.12,42,1008,,306.77,268,6.92,7.0,270,01/19/1970  10:48:25,804, Clouds, overcast clouds, 04d
3979,3979,100,292.46,1594108800,305.34,42,1007,,307.07,266,7.21,7.0,270,01/19/1970  10:48:28,804, Clouds, overcast clouds, 04d
3980,3980,100,292.57,1594112400,305.36,42,1007,,306.95,264,6.93,7.0,270,01/19/1970  10:48:32,804, Clouds, overcast clouds, 04d
3981,3981,100,292.58,1594116000,304.78,43,1006,,306.51,263,7.13,7.0,270,01/19/1970  10:48:36,804, Clouds, overcast clouds, 04d
3982,3982,100,292.77,1594119600,303.36,47,1006,,305.37,264,7.78,8.0,270,01/19/1970  10:48:39,804, Clouds, overcast clouds, 04d
3983,3983,100,292.87,1594123200,302.16,51,1006,,304.05,268,7.69,7.5,270,01/19/1970  10:48:43,804, Clouds, overcast clouds, 04d
3984,3984,100,292.89,1594018800,304.58,46,1007,,306.04,266,7.17,7.0,270,01/19/1970  10:46:58,804, Clouds, overcast clouds, 04d
3985,3985,100,292.98,1594022400,304.33,46,1007,,306.14,263,7.73,7.5,270,01/19/1970  10:47:02,804, Clouds, overcast clouds, 04d
3986,3986,100,293.07,1594026000,303.57,47,1005,,305.85,265,8.46,8.5,270,01/19/1970  10:47:06,804, Clouds, overcast clouds, 04d
3987,3987,100,293.24,1594029600,303.01,50,1004,,304.95,267,8.1,8.0,270,01/19/1970  10:47:09,804, Clouds, overcast clouds, 04d
3988,3988,100,293.12,1594033200,302.36,52,1004,,304.12,267,7.76,8.0,270,01/19/1970  10:47:13,804, Clouds, overcast clouds, 04d
3989,3989,100,293.59,1594036800,301.49,57,1005,,302.93,264,7.57,7.5,270,01/19/1970  10:47:16,804, Clouds, overcast clouds, 04d
3990,3990,100,294.12,1594040400,300.46,64,1006,,301.55,263,7.48,7.5,270,01/19/1970  10:47:20,804, Clouds, overcast clouds, 04d
3991,3991,100,294.49,1594044000,300.42,69,1007,,300.62,265,6.45,6.5,270,01/19/1970  10:47:24,804, Clouds, overcast clouds, 04n
3992,3992,100,294.65,1594047600,300.85,71,1008,,300.28,265,5.46,5.5,270,01/19/1970  10:47:27,804, Clouds, overcast clouds, 04n
3993,3993,100,294.65,1594051200,300.49,72,1008,,300.02,273,5.59,5.5,270,01/19/1970  10:47:31,804, Clouds, overcast clouds, 04n
3994,3994,100,294.63,1594054800,300.45,73,1008,,299.8,273,5.34,5.5,270,01/19/1970  10:47:34,804, Clouds, overcast clouds, 04n
3995,3995,100,294.64,1594058400,300.7,74,1008,,299.49,266,4.49,4.5,270,01/19/1970  10:47:38,804, Clouds, overcast clouds, 04n
3996,3996,100,294.86,1594062000,300.78,77,1008,,299.18,270,4.18,4.0,270,01/19/1970  10:47:42,804, Clouds, overcast clouds, 04n
3997,3997,100,294.75,1594065600,300.33,77,1007,,299.03,272,4.51,4.5,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
3998,3998,100,294.45,1594069200,299.84,76,1007,,298.9,270,4.77,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
3999,3999,100,294.32,1594072800,299.55,76,1006,,298.79,271,4.95,5.0,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
4000,4000,100,294.26,1594076400,299.44,77,1006,,298.55,271,4.75,5.0,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
4001,4001,100,294.26,1594080000,299.85,77,1007,,298.4,270,3.85,4.0,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
4002,4002,100,294.29,1594083600,299.8,78,1008,,298.33,270,3.93,4.0,270,01/19/1970  10:48:03,804, Clouds, overcast clouds, 04d
4003,4003,100,293.68,1594087200,300.8,69,1008,,299.82,273,4.23,4.0,270,01/19/1970  10:48:07,804, Clouds, overcast clouds, 04d
4004,4004,100,293.16,1594090800,301.94,60,1009,,301.58,268,4.7,4.5,270,01/19/1970  10:48:10,804, Clouds, overcast clouds, 04d
4005,4005,99,292.72,1594094400,302.76,52,1009,,303.61,265,6.14,6.0,270,01/19/1970  10:48:14,804, Clouds, overcast clouds, 04d
4006,4006,97,292.8,1594098000,303.98,48,1009,,305.0,265,6.37,6.5,270,01/19/1970  10:48:18,804, Clouds, overcast clouds, 04d
4007,4007,97,292.72,1594101600,304.67,45,1009,,306.01,265,6.75,7.0,270,01/19/1970  10:48:21,804, Clouds, overcast clouds, 04d
4008,4008,100,292.76,1594105200,305.01,44,1008,,306.48,263,6.98,7.0,270,01/19/1970  10:48:25,804, Clouds, overcast clouds, 04d
4009,4009,51,292.89,1594108800,305.03,43,1008,,306.9,264,7.55,7.5,270,01/19/1970  10:48:28,803, Clouds, broken clouds, 04d
4010,4010,44,293.05,1594112400,304.5,44,1007,,306.6,262,7.94,8.0,270,01/19/1970  10:48:32,802, Clouds, scattered clouds, 03d
4011,4011,56,293.38,1594116000,303.75,48,1006,,305.7,260,8.13,8.0,270,01/19/1970  10:48:36,803, Clouds, broken clouds, 04d
4012,4012,45,293.52,1594119600,302.57,52,1006,,304.55,259,8.34,8.5,270,01/19/1970  10:48:39,802, Clouds, scattered clouds, 03d
4013,4013,43,293.59,1594123200,301.22,56,1006,,303.2,264,8.31,8.5,270,01/19/1970  10:48:43,802, Clouds, scattered clouds, 03d
4014,4014,78,293.76,1594126800,300.14,62,1007,,301.64,265,7.76,8.0,270,01/19/1970  10:48:46,803, Clouds, broken clouds, 04d
4015,4015,50,294.07,1594130400,300.26,67,1008,,300.6,264,6.3,6.5,270,01/19/1970  10:48:50,802, Clouds, scattered clouds, 03n
4016,4016,66,294.33,1594134000,300.27,70,1009,,300.16,266,5.86,6.0,270,01/19/1970  10:48:54,803, Clouds, broken clouds, 04n
4017,4017,65,294.29,1594137600,300.3,71,1009,,299.89,270,5.41,5.5,270,01/19/1970  10:48:57,803, Clouds, broken clouds, 04n
4018,4018,58,294.12,1594141200,300.24,71,1009,,299.73,276,5.17,5.0,270,01/19/1970  10:49:01,803, Clouds, broken clouds, 04n
4019,4019,65,294.02,1594144800,300.21,71,1009,,299.63,281,5.0,5.0,270,01/19/1970  10:49:04,803, Clouds, broken clouds, 04n
4020,4020,69,293.83,1594148400,300.16,71,1009,,299.4,279,4.59,4.5,270,01/19/1970  10:49:08,803, Clouds, broken clouds, 04n
4021,4021,43,293.8,1594152000,300.14,72,1008,,299.14,279,4.22,4.0,270,01/19/1970  10:49:12,802, Clouds, scattered clouds, 03n
4022,4022,62,293.78,1594155600,300.26,73,1007,,298.93,274,3.77,4.0,270,01/19/1970  10:49:15,803, Clouds, broken clouds, 04n
4023,4023,72,293.7,1594159200,300.33,73,1007,,298.77,284,3.33,3.5,270,01/19/1970  10:49:19,803, Clouds, broken clouds, 04n
4024,4024,77,293.61,1594162800,300.66,73,1007,,298.59,282,2.48,2.5,270,01/19/1970  10:49:22,803, Clouds, broken clouds, 04n
4025,4025,81,293.53,1594166400,300.39,74,1007,,298.45,282,2.73,2.5,270,01/19/1970  10:49:26,803, Clouds, broken clouds, 04n
4026,4026,100,293.53,1594170000,300.46,73,1008,,298.51,284,2.61,2.5,270,01/19/1970  10:49:30,804, Clouds, overcast clouds, 04d
4027,4027,100,293.36,1594173600,302.28,66,1008,,300.13,290,2.26,2.5,300,01/19/1970  10:49:33,804, Clouds, overcast clouds, 04d
4028,4028,100,293.07,1594177200,304.87,56,1009,,302.59,294,1.84,2.0,300,01/19/1970  10:49:37,804, Clouds, overcast clouds, 04d
4029,4029,100,292.59,1594180800,306.73,48,1009,,304.87,309,2.18,2.0,300,01/19/1970  10:49:40,804, Clouds, overcast clouds, 04d
4030,4030,100,292.25,1594184400,308.49,42,1009,,306.65,289,1.86,2.0,300,01/19/1970  10:49:44,804, Clouds, overcast clouds, 04d
4031,4031,100,292.15,1594188000,309.38,39,1008,,307.93,276,2.39,2.5,270,01/19/1970  10:49:48,804, Clouds, overcast clouds, 04d
4032,4032,100,293.41,1594033200,302.0,53,1004,,304.1,263,8.44,8.5,270,01/19/1970  10:47:13,804, Clouds, overcast clouds, 04d
4033,4033,100,293.69,1594036800,301.72,56,1004,,303.44,261,8.09,8.0,270,01/19/1970  10:47:16,804, Clouds, overcast clouds, 04d
4034,4034,100,293.92,1594040400,300.55,62,1006,,301.92,262,7.76,8.0,270,01/19/1970  10:47:20,804, Clouds, overcast clouds, 04d
4035,4035,100,294.31,1594044000,300.01,68,1007,,300.75,264,7.15,7.0,270,01/19/1970  10:47:24,804, Clouds, overcast clouds, 04n
4036,4036,100,294.2,1594047600,299.85,69,1008,,300.38,266,6.76,7.0,270,01/19/1970  10:47:27,804, Clouds, overcast clouds, 04n
4037,4037,100,294.36,1594051200,300.2,71,1008,,300.04,268,5.88,6.0,270,01/19/1970  10:47:31,804, Clouds, overcast clouds, 04n
4038,4038,100,294.41,1594054800,300.36,72,1008,,299.87,267,5.45,5.5,270,01/19/1970  10:47:34,804, Clouds, overcast clouds, 04n
4039,4039,100,294.38,1594058400,300.12,72,1008,,299.65,266,5.33,5.5,270,01/19/1970  10:47:38,804, Clouds, overcast clouds, 04n
4040,4040,100,294.48,1594062000,300.0,74,1008,,299.41,268,5.31,5.5,270,01/19/1970  10:47:42,804, Clouds, overcast clouds, 04n
4041,4041,100,294.37,1594065600,299.73,75,1007,,299.12,267,5.24,5.0,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
4042,4042,100,294.31,1594069200,299.54,75,1007,,298.92,270,5.09,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
4043,4043,100,294.25,1594072800,299.71,76,1006,,298.72,272,4.57,4.5,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
4044,4044,100,294.15,1594076400,299.85,76,1006,,298.53,271,3.97,4.0,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
4045,4045,100,294.05,1594080000,299.71,76,1007,,298.38,270,3.86,4.0,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
4046,4046,100,293.81,1594083600,299.71,75,1007,,298.46,271,3.87,4.0,270,01/19/1970  10:48:03,804, Clouds, overcast clouds, 04d
4047,4047,100,293.54,1594087200,300.8,67,1008,,300.03,274,4.34,4.5,270,01/19/1970  10:48:07,804, Clouds, overcast clouds, 04d
4048,4048,99,292.78,1594090800,301.72,57,1009,,301.99,273,5.3,5.5,270,01/19/1970  10:48:10,804, Clouds, overcast clouds, 04d
4049,4049,89,292.09,1594094400,302.84,48,1009,,304.08,268,6.15,6.0,270,01/19/1970  10:48:14,804, Clouds, overcast clouds, 04d
4050,4050,82,292.25,1594098000,303.72,46,1010,,305.27,264,6.85,7.0,270,01/19/1970  10:48:18,803, Clouds, broken clouds, 04d
4051,4051,84,292.6,1594101600,304.33,45,1009,,305.93,262,7.07,7.0,270,01/19/1970  10:48:21,803, Clouds, broken clouds, 04d
4052,4052,86,292.8,1594105200,304.75,44,1009,,306.51,259,7.41,7.5,270,01/19/1970  10:48:25,804, Clouds, overcast clouds, 04d
4053,4053,56,292.94,1594108800,304.45,44,1008,,306.51,260,7.84,8.0,270,01/19/1970  10:48:28,803, Clouds, broken clouds, 04d
4054,4054,50,293.0,1594112400,304.06,45,1007,,306.22,260,8.05,8.0,270,01/19/1970  10:48:32,802, Clouds, scattered clouds, 03d
4055,4055,62,293.01,1594116000,303.2,47,1006,,305.52,260,8.32,8.5,270,01/19/1970  10:48:36,803, Clouds, broken clouds, 04d
4056,4056,68,293.12,1594119600,302.21,50,1006,,304.53,262,8.39,8.5,270,01/19/1970  10:48:39,803, Clouds, broken clouds, 04d
4057,4057,62,293.03,1594123200,301.3,54,1006,,303.36,264,8.13,8.0,270,01/19/1970  10:48:43,803, Clouds, broken clouds, 04d
4058,4058,16,293.16,1594126800,300.15,59,1007,,301.8,264,7.52,7.5,270,01/19/1970  10:48:46,801, Clouds, few clouds, 02d
4059,4059,8,293.37,1594130400,300.33,63,1008,,300.82,267,5.97,6.0,270,01/19/1970  10:48:50,800, Clear, clear sky, 01n
4060,4060,29,293.48,1594134000,300.19,65,1009,,300.38,271,5.59,5.5,270,01/19/1970  10:48:54,802, Clouds, scattered clouds, 03n
4061,4061,26,293.31,1594137600,300.19,65,1009,,300.22,281,5.26,5.5,270,01/19/1970  10:48:57,802, Clouds, scattered clouds, 03n
4062,4062,39,293.16,1594141200,300.37,65,1009,,300.06,285,4.67,4.5,300,01/19/1970  10:49:01,802, Clouds, scattered clouds, 03n
4063,4063,39,293.16,1594144800,300.87,66,1008,,299.79,284,3.57,3.5,270,01/19/1970  10:49:04,802, Clouds, scattered clouds, 03n
4064,4064,92,293.08,1594148400,300.92,68,1008,,299.37,290,2.95,3.0,300,01/19/1970  10:49:08,804, Clouds, overcast clouds, 04n
4065,4065,95,293.03,1594152000,300.92,68,1007,,299.21,289,2.63,2.5,300,01/19/1970  10:49:12,804, Clouds, overcast clouds, 04n
4066,4066,97,292.98,1594155600,300.9,69,1006,,299.02,294,2.42,2.5,300,01/19/1970  10:49:15,804, Clouds, overcast clouds, 04n
4067,4067,98,292.88,1594159200,300.91,69,1006,,298.97,291,2.3,2.5,300,01/19/1970  10:49:19,804, Clouds, overcast clouds, 04n
4068,4068,98,292.66,1594162800,301.1,68,1006,,298.87,302,1.67,1.5,300,01/19/1970  10:49:22,804, Clouds, overcast clouds, 04n
4069,4069,98,292.49,1594166400,301.24,67,1007,,298.85,322,1.27,1.5,330,01/19/1970  10:49:26,804, Clouds, overcast clouds, 04n
4070,4070,100,292.55,1594170000,301.86,67,1007,,299.05,355,0.8,1.0,0,01/19/1970  10:49:30,804, Clouds, overcast clouds, 04d
4071,4071,100,292.53,1594173600,303.67,61,1008,,300.63,264,0.45,0.5,270,01/19/1970  10:49:33,804, Clouds, overcast clouds, 04d
4072,4072,100,292.43,1594177200,305.2,54,1009,,302.51,215,0.82,1.0,210,01/19/1970  10:49:37,804, Clouds, overcast clouds, 04d
4073,4073,100,292.1,1594180800,306.19,48,1009,,304.21,223,1.62,1.5,210,01/19/1970  10:49:40,804, Clouds, overcast clouds, 04d
4074,4074,100,291.81,1594184400,307.92,42,1009,,306.24,224,1.86,2.0,210,01/19/1970  10:49:44,804, Clouds, overcast clouds, 04d
4075,4075,100,291.68,1594188000,308.93,39,1009,,307.58,243,2.33,2.5,240,01/19/1970  10:49:48,804, Clouds, overcast clouds, 04d
4076,4076,100,291.86,1594191600,308.71,38,1008,,307.95,260,3.12,3.0,270,01/19/1970  10:49:51,804, Clouds, overcast clouds, 04d
4077,4077,100,292.38,1594195200,308.49,39,1007,,307.98,275,3.76,4.0,270,01/19/1970  10:49:55,804, Clouds, overcast clouds, 04d
4078,4078,100,292.85,1594198800,307.6,42,1007,,307.36,271,4.56,4.5,270,01/19/1970  10:49:58,804, Clouds, overcast clouds, 04d
4079,4079,100,293.06,1594202400,306.69,43,1006,,307.03,282,5.44,5.5,270,01/19/1970  10:50:02,804, Clouds, overcast clouds, 04d
4080,4080,100,294.22,1594065600,299.68,74,1007,,299.22,268,5.37,5.5,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
4081,4081,100,294.38,1594069200,299.92,75,1007,,299.15,272,5.04,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
4082,4082,100,294.33,1594072800,299.63,76,1006,,298.88,276,5.03,5.0,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
4083,4083,100,294.09,1594076400,299.69,76,1006,,298.63,277,4.42,4.5,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
4084,4084,97,293.77,1594080000,299.75,75,1007,,298.52,275,3.94,4.0,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
4085,4085,20,293.85,1594083600,299.72,75,1008,,298.41,273,3.75,4.0,270,01/19/1970  10:48:03,801, Clouds, few clouds, 02d
4086,4086,41,293.55,1594087200,300.69,67,1008,,300.1,276,4.64,4.5,270,01/19/1970  10:48:07,802, Clouds, scattered clouds, 03d
4087,4087,50,292.98,1594090800,301.99,58,1009,,302.06,280,5.25,5.5,270,01/19/1970  10:48:10,802, Clouds, scattered clouds, 03d
4088,4088,45,292.46,1594094400,303.23,49,1009,,304.1,280,5.84,6.0,270,01/19/1970  10:48:14,802, Clouds, scattered clouds, 03d
4089,4089,37,291.95,1594098000,304.47,44,1009,,305.73,274,6.24,6.0,270,01/19/1970  10:48:18,802, Clouds, scattered clouds, 03d
4090,4090,45,292.13,1594101600,305.37,42,1009,,306.66,269,6.34,6.5,270,01/19/1970  10:48:21,802, Clouds, scattered clouds, 03d
4091,4091,94,292.22,1594105200,306.33,41,1009,,307.28,268,5.96,6.0,270,01/19/1970  10:48:25,804, Clouds, overcast clouds, 04d
4092,4092,77,292.25,1594108800,306.61,40,1007,,307.74,269,6.23,6.0,270,01/19/1970  10:48:28,803, Clouds, broken clouds, 04d
4093,4093,54,292.25,1594112400,306.73,40,1006,,307.81,273,6.2,6.0,270,01/19/1970  10:48:32,803, Clouds, broken clouds, 04d
4094,4094,42,292.28,1594116000,306.63,40,1006,,307.62,274,5.96,6.0,270,01/19/1970  10:48:36,802, Clouds, scattered clouds, 03d
4095,4095,46,292.39,1594119600,306.23,42,1005,,307.07,280,5.93,6.0,270,01/19/1970  10:48:39,802, Clouds, scattered clouds, 03d
4096,4096,45,292.47,1594123200,305.04,44,1005,,306.03,284,6.02,6.0,270,01/19/1970  10:48:43,802, Clouds, scattered clouds, 03d
4097,4097,96,292.68,1594126800,303.91,50,1006,,304.21,277,5.31,5.5,270,01/19/1970  10:48:46,804, Clouds, overcast clouds, 04d
4098,4098,96,293.02,1594130400,302.88,56,1007,,302.59,272,4.68,4.5,270,01/19/1970  10:48:50,804, Clouds, overcast clouds, 04n
4099,4099,65,293.42,1594134000,302.45,61,1008,,301.65,270,4.3,4.5,270,01/19/1970  10:48:54,803, Clouds, broken clouds, 04n
4100,4100,72,293.57,1594137600,301.93,63,1008,,301.03,273,4.11,4.0,270,01/19/1970  10:48:57,803, Clouds, broken clouds, 04n
4101,4101,78,293.62,1594141200,301.86,65,1009,,300.56,278,3.59,3.5,270,01/19/1970  10:49:01,803, Clouds, broken clouds, 04n
4102,4102,75,293.59,1594144800,301.86,67,1008,,300.17,286,3.11,3.0,300,01/19/1970  10:49:04,803, Clouds, broken clouds, 04n
4103,4103,95,293.58,1594148400,301.84,68,1008,,299.87,284,2.68,2.5,270,01/19/1970  10:49:08,804, Clouds, overcast clouds, 04n
4104,4104,97,293.48,1594152000,301.38,69,1007,,299.53,283,2.79,3.0,270,01/19/1970  10:49:12,804, Clouds, overcast clouds, 04n
4105,4105,99,293.37,1594155600,301.1,70,1007,,299.23,287,2.72,2.5,300,01/19/1970  10:49:15,804, Clouds, overcast clouds, 04n
4106,4106,99,293.2,1594159200,300.98,70,1007,,299.09,286,2.61,2.5,300,01/19/1970  10:49:19,804, Clouds, overcast clouds, 04n
